,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,WeekendTomorrow,naive_prediction,conditions,is_picnic,is_work,prob_cals,picnic_roll,rand_roll,medium_roll,block_picnic_due_to_last
10535,2025-11-07,11,5,0,76,75.0,1.13,9.5,7.51,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10536,2025-11-08,11,6,0,76,77.0,4.55,3.7,5.15,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10537,2025-11-09,11,7,0,76,75.0,3.7,2.5,0.58,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10538,2025-11-10,11,1,1,76,79.0,2.78,4.1,5.2,0,1,0,0,0,good,False,False,0.0,False,False,False,False
10539,2025-11-11,11,2,0,79,75.0,3.71,2.3,6.3,0,0,0,0,1,good,False,False,0.0,False,False,False,False
10540,2025-11-12,11,3,0,77,78.0,2.24,5.8,4.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10541,2025-11-13,11,4,0,83,80.0,6.08,2.7,2.84,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10542,2025-11-14,11,5,0,82,94.0,2.87,2.8,3.7,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10543,2025-11-15,11,6,0,86,77.0,2.69,3.5,4.68,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10544,2025-11-16,11,7,0,80,88.0,3.77,0.7,2.78,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10545,2025-11-17,11,1,0,83,69.0,0.75,0.6,2.6,0,0,0,0,0,good,False,False,0.3,False,False,True,False
10546,2025-11-18,11,2,0,69,71.0,0.48,2.6,5.92,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10547,2025-11-19,11,3,0,66,76.0,1.03,0.0,5.52,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10548,2025-11-20,11,4,0,72,76.0,0.46,0.0,4.88,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10549,2025-11-21,11,5,0,80,84.0,3.38,0.0,3.01,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10550,2025-11-22,11,6,0,81,79.0,2.68,0.0,3.62,0,0,1,1,0,good,False,True,0.0,False,False,False,False
10551,2025-11-23,11,7,0,76,74.0,0.01,0.0,7.12,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10552,2025-11-24,11,1,0,76,80.0,0.02,0.5,7.54,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10553,2025-11-25,11,2,0,73,66.0,0.4,0.3,7.85,0,0,0,0,0,good,False,True,0.3,False,False,False,False
10554,2025-11-26,11,3,1,71,77.0,0.41,0.0,3.82,0,1,1,0,0,good,False,True,0.3,False,False,True,False
10555,2025-11-27,11,4,0,75,75.0,2.64,0.0,6.22,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10556,2025-11-28,11,5,0,76,70.0,2.9,3.4,5.27,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10557,2025-11-29,11,6,0,73,73.0,3.28,1.6,6.87,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10558,2025-11-30,11,7,0,70,78.0,1.76,4.0,4.68,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10559,2025-12-01,12,1,0,73,62.0,3.97,2.9,5.82,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10560,2025-12-02,12,2,0,65,79.0,3.16,0.7,0.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10561,2025-12-03,12,3,0,73,78.0,0.78,1.5,6.04,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10562,2025-12-04,12,4,0,71,74.0,1.45,1.1,3.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10563,2025-12-05,12,5,0,67,64.0,1.03,0.1,5.31,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10564,2025-12-06,12,6,0,63,68.0,0.04,2.1,3.17,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10565,2025-12-07,12,7,0,71,65.0,1.02,0.3,4.11,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10566,2025-12-08,12,1,0,68,66.0,2.21,1.0,4.85,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10567,2025-12-09,12,2,0,67,88.0,0.93,2.2,3.05,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10568,2025-12-10,12,3,0,81,81.0,2.29,2.9,3.94,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10569,2025-12-11,12,4,0,81,86.0,3.17,0.6,3.7,0,1,1,0,1,good,False,True,0.0,False,False,False,False
10570,2025-12-12,12,5,0,83,81.0,0.64,2.1,4.52,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10571,2025-12-13,12,6,0,83,79.0,2.21,1.5,2.51,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10572,2025-12-14,12,7,0,82,91.0,1.4,0.8,3.97,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10573,2025-12-15,12,1,0,83,76.0,0.73,1.9,3.18,0,0,0,0,0,good,False,False,0.3,False,False,True,False
10574,2025-12-16,12,2,0,82,68.0,2.09,2.3,4.18,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10575,2025-12-17,12,3,0,76,73.0,2.51,0.0,5.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10576,2025-12-18,12,4,0,74,73.0,0.2,0.0,5.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10577,2025-12-19,12,5,0,74,70.0,1.06,0.0,6.2,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10578,2025-12-20,12,6,0,73,77.0,0.12,0.1,5.12,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10579,2025-12-21,12,7,0,74,76.0,0.08,0.8,4.97,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10580,2025-12-22,12,1,0,74,70.0,0.61,0.0,4.87,0,0,0,0,0,good,False,False,0.3,False,False,False,False
10581,2025-12-23,12,2,0,78,64.0,2.52,1.0,6.11,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10582,2025-12-24,12,3,1,69,67.0,1.01,0.5,4.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10583,2025-12-25,12,4,0,62,60.0,0.19,0.2,1.58,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10584,2025-12-26,12,5,0,62,67.0,0.22,0.0,6.01,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10585,2025-12-27,12,6,0,65,73.0,0.01,0.3,4.45,0,1,0,1,0,good,False,True,0.0,False,False,False,False
10586,2025-12-28,12,7,0,69,67.0,0.26,0.4,6.24,0,0,0,1,0,good,False,False,0.3,False,False,False,False
10587,2025-12-29,12,1,0,65,69.0,0.31,0.1,6.05,0,0,0,0,0,good,False,False,0.3,False,False,False,False
10588,2025-12-30,12,2,0,67,72.0,0.11,0.4,4.2,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10589,2025-12-31,12,3,1,69,67.0,0.44,0.0,3.58,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10590,2026-01-01,1,4,0,66,71.0,0.02,0.6,7.72,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10591,2026-01-02,1,5,0,70,74.0,0.74,0.1,5.64,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10592,2026-01-03,1,6,0,69,67.0,0.12,0.4,2.38,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10593,2026-01-04,1,7,0,72,79.0,0.32,0.3,8.14,0,0,0,1,0,good,False,False,0.3,False,False,False,False
10594,2026-01-05,1,1,0,74,66.0,0.24,0.1,5.65,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10595,2026-01-06,1,2,0,71,65.0,0.07,0.1,7.85,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10596,2026-01-07,1,3,0,70,69.0,0.04,0.4,6.02,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10597,2026-01-08,1,4,0,74,75.0,1.74,1.8,5.54,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10598,2026-01-09,1,5,0,68,69.0,0.75,0.2,4.84,0,0,1,0,1,good,False,True,0.3,False,False,False,False
10599,2026-01-10,1,6,0,68,69.0,0.2,0.6,6.21,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10600,2026-01-11,1,7,0,70,71.0,0.54,0.0,7.17,0,1,0,1,0,good,False,False,0.3,False,False,True,False
10601,2026-01-12,1,1,0,67,65.0,0.0,0.0,4.57,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10602,2026-01-13,1,2,0,70,88.0,0.0,0.1,2.87,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10603,2026-01-14,1,3,0,94,82.0,0.08,0.0,5.62,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10604,2026-01-15,1,4,0,86,72.0,0.0,0.0,6.72,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10605,2026-01-16,1,5,0,79,76.0,0.04,0.0,3.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10606,2026-01-17,1,6,0,74,67.0,0.0,0.2,3.0,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10607,2026-01-18,1,7,1,73,51.0,0.32,1.6,4.51,0,0,0,1,0,good,False,False,0.3,False,False,True,False
10608,2026-01-19,1,1,0,50,78.0,2.1,1.7,25.4,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10609,2026-01-20,1,2,0,80,76.0,0.92,0.0,4.97,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10610,2026-01-21,1,3,0,82,67.0,0.44,0.3,5.47,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10611,2026-01-22,1,4,0,74,68.0,0.24,0.6,2.38,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10612,2026-01-23,1,5,0,70,80.0,0.64,0.0,8.58,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10613,2026-01-24,1,6,0,76,69.0,2.19,0.7,4.05,0,0,1,1,0,good,False,True,0.0,False,False,False,False
10614,2026-01-25,1,7,0,75,72.0,0.64,1.5,6.11,0,0,0,1,0,good,False,False,0.3,False,False,True,False
10615,2026-01-26,1,1,0,70,79.0,1.55,1.3,4.38,0,1,0,0,0,good,False,False,0.0,False,False,False,False
10616,2026-01-27,1,2,0,76,76.0,1.25,0.8,6.34,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10617,2026-01-28,1,3,0,71,83.0,0.73,0.7,2.62,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10618,2026-01-29,1,4,0,80,82.0,0.72,0.6,6.1,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10619,2026-01-30,1,5,0,83,81.0,0.42,2.0,5.78,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10620,2026-01-31,1,6,0,75,70.0,1.99,0.0,4.04,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10621,2026-02-01,2,7,0,74,72.0,1.02,2.5,4.72,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10622,2026-02-02,2,1,0,76,89.0,2.33,1.4,2.61,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10623,2026-02-03,2,2,0,83,90.0,1.32,0.0,5.17,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10624,2026-02-04,2,3,0,84,76.0,0.44,0.5,3.28,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10625,2026-02-05,2,4,0,82,79.0,0.8,3.8,5.07,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10626,2026-02-06,2,5,0,80,78.0,1.36,0.9,2.32,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10627,2026-02-07,2,6,0,84,77.0,0.38,1.5,3.85,0,0,1,1,1,good,False,True,0.3,False,False,True,False
10628,2026-02-08,2,7,0,83,68.0,1.53,0.0,4.94,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10629,2026-02-09,2,1,0,66,70.0,0.29,0.4,5.01,0,0,0,0,0,good,False,False,0.3,False,False,False,False
10630,2026-02-10,2,2,0,64,62.0,0.31,0.4,6.51,0,1,1,0,0,good,False,True,0.3,False,False,True,False
10631,2026-02-11,2,3,0,68,70.0,0.29,1.0,6.3,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10632,2026-02-12,2,4,0,68,67.0,0.78,0.2,6.61,0,0,1,0,1,good,False,True,0.3,False,False,True,False
10633,2026-02-13,2,5,0,69,77.0,0.17,0.9,4.77,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10634,2026-02-14,2,6,0,76,81.0,0.65,0.8,6.88,0,0,1,1,1,good,False,True,0.3,False,False,False,False
10635,2026-02-15,2,7,1,77,78.0,0.77,1.6,6.87,0,0,0,1,0,good,False,False,0.3,False,False,False,False
10636,2026-02-16,2,1,0,75,81.0,1.45,1.2,5.9,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10637,2026-02-17,2,2,0,74,77.0,1.2,0.8,7.18,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10638,2026-02-18,2,3,0,75,67.0,0.51,1.1,6.58,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10639,2026-02-19,2,4,0,74,76.0,1.83,0.7,5.58,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10640,2026-02-20,2,5,0,74,82.0,0.57,0.4,4.82,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10641,2026-02-21,2,6,0,78,77.0,0.37,0.1,8.12,0,0,1,1,0,good,False,True,0.3,False,False,False,False
10642,2026-02-22,2,7,0,78,75.0,0.06,0.2,7.18,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10643,2026-02-23,2,1,0,77,76.0,0.13,0.1,5.24,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10644,2026-02-24,2,2,0,78,63.0,0.11,0.0,5.57,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10645,2026-02-25,2,3,0,65,77.0,0.0,0.0,6.74,0,1,0,0,0,good,False,True,0.0,False,False,False,False
10646,2026-02-26,2,4,0,71,72.0,0.0,0.0,3.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10647,2026-02-27,2,5,0,73,86.0,0.0,0.0,5.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10648,2026-02-28,2,6,0,83,79.0,0.0,0.0,2.12,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10649,2026-03-01,3,7,0,77,70.0,0.0,0.0,3.57,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10650,2026-03-02,3,1,0,76,70.0,0.0,0.0,5.71,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10651,2026-03-03,3,2,0,70,77.0,0.0,0.0,4.1,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10652,2026-03-04,3,3,0,75,80.0,0.0,2.0,4.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10653,2026-03-05,3,4,0,79,71.0,1.0,1.0,3.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10654,2026-03-06,3,5,0,76,76.0,0.75,2.1,6.11,0,0,1,0,1,good,False,True,0.3,False,False,False,False
10655,2026-03-07,3,6,0,80,86.0,2.27,1.3,2.91,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10656,2026-03-08,3,7,0,83,69.0,1.36,1.1,5.1,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10657,2026-03-09,3,1,0,75,77.0,1.1,1.1,5.04,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10658,2026-03-10,3,2,0,75,79.0,1.14,2.6,1.97,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10659,2026-03-11,3,3,0,77,78.0,2.36,0.1,2.64,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10660,2026-03-12,3,4,0,84,82.0,0.04,0.0,8.87,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10661,2026-03-13,3,5,0,77,85.0,0.0,0.0,6.32,0,1,0,0,0,good,False,True,0.0,False,False,False,False
10662,2026-03-14,3,6,0,82,87.0,1.47,0.0,3.77,0,0,1,1,0,good,False,True,0.0,False,False,False,False
10663,2026-03-15,3,7,0,85,87.0,0.03,0.5,5.08,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10664,2026-03-16,3,1,0,85,89.0,0.55,0.3,4.05,0,0,0,0,0,good,False,False,0.3,False,False,False,False
10665,2026-03-17,3,2,0,81,73.0,0.3,0.5,3.31,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10666,2026-03-18,3,3,0,69,74.0,0.46,1.0,6.07,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10667,2026-03-19,3,4,0,70,72.0,0.75,0.4,5.27,0,0,1,0,1,good,False,True,0.3,False,False,False,False
10668,2026-03-20,3,5,0,70,67.0,0.38,0.3,6.37,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10669,2026-03-21,3,6,0,66,70.0,0.23,0.2,6.7,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10670,2026-03-22,3,7,0,72,76.0,0.19,2.2,5.51,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10671,2026-03-23,3,1,0,77,85.0,3.18,3.1,2.22,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10672,2026-03-24,3,2,0,82,73.0,1.17,2.4,2.7,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10673,2026-03-25,3,3,0,77,72.0,2.49,2.3,4.55,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10674,2026-03-26,3,4,0,75,87.0,2.32,1.0,2.52,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10675,2026-03-27,3,5,0,80,78.0,1.0,3.8,3.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10676,2026-03-28,3,6,0,80,78.0,3.8,1.9,4.2,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10677,2026-03-29,3,7,0,79,78.0,1.87,3.1,3.8,0,1,0,1,0,good,False,False,0.0,False,False,False,False
10678,2026-03-30,3,1,0,79,79.0,2.91,2.8,0.68,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10679,2026-03-31,3,2,0,77,66.0,2.65,1.1,5.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10680,2026-04-01,4,3,0,72,82.0,1.26,6.1,7.17,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10681,2026-04-02,4,4,0,78,77.0,6.61,5.2,3.98,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10682,2026-04-03,4,5,0,78,86.0,5.52,3.4,1.34,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10683,2026-04-04,4,6,0,82,78.0,3.31,0.4,4.02,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10684,2026-04-05,4,7,0,86,73.0,0.3,0.3,9.9,0,0,0,1,0,good,False,False,0.3,False,False,False,False
10685,2026-04-06,4,1,0,78,79.0,1.07,6.0,5.72,0,0,1,0,0,good,True,False,0.0,True,False,False,False
10686,2026-04-07,4,2,0,79,81.0,5.46,2.6,5.1,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10687,2026-04-08,4,3,0,84,71.0,2.59,0.8,8.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10688,2026-04-09,4,4,0,73,85.0,0.57,4.5,7.55,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10689,2026-04-10,4,5,0,79,78.0,2.89,0.0,5.48,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10690,2026-04-11,4,6,0,79,84.0,3.44,6.1,5.14,0,0,1,1,0,good,False,True,0.0,False,False,False,False
10691,2026-04-12,4,7,0,81,79.0,5.65,1.4,3.92,0,0,0,1,0,good,False,False,0.0,False,False,False,True
10692,2026-04-13,4,1,0,79,81.0,1.53,5.4,4.12,0,0,0,0,0,good,False,False,0.0,False,False,False,True
10693,2026-04-14,4,2,0,79,78.0,5.18,3.4,5.12,0,1,1,0,1,good,False,True,0.0,False,False,False,False
10694,2026-04-15,4,3,0,83,85.0,3.39,3.6,6.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10695,2026-04-16,4,4,0,81,71.0,3.79,0.0,3.25,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10696,2026-04-17,4,5,0,75,78.0,0.09,0.0,6.34,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10697,2026-04-18,4,6,0,78,77.0,0.0,0.0,8.82,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10698,2026-04-19,4,7,0,78,86.0,0.83,1.3,5.71,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10699,2026-04-20,4,1,0,79,86.0,3.7,3.3,5.85,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10700,2026-04-21,4,2,0,81,79.0,3.27,3.2,5.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10701,2026-04-22,4,3,0,78,74.0,3.06,0.2,5.31,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10702,2026-04-23,4,4,0,76,78.0,0.29,0.0,6.88,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10703,2026-04-24,4,5,0,81,84.0,0.0,1.0,4.61,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10704,2026-04-25,4,6,0,78,67.0,1.53,1.5,2.4,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10705,2026-04-26,4,7,0,73,79.0,1.23,0.3,5.15,0,0,0,1,0,good,False,False,0.0,False,False,False,False
10706,2026-04-27,4,1,0,78,80.0,0.15,3.8,1.75,0,0,0,0,0,good,False,False,0.0,False,False,False,False
10707,2026-04-28,4,2,0,83,89.0,1.63,0.0,4.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10708,2026-04-29,4,3,0,82,74.0,0.2,0.2,3.88,0,1,0,0,0,good,False,True,0.0,False,False,False,False
10709,2026-04-30,4,4,0,78,85.0,1.53,0.0,2.4,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10710,2026-05-01,5,5,0,82,90.0,1.76,2.8,5.24,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10711,2026-05-02,5,6,0,84,70.0,2.73,0.2,4.44,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10712,2026-05-03,5,7,0,69,73.0,0.0,0.0,3.92,0,0,0,1,0,good,True,False,0.0,True,False,False,False
10713,2026-05-04,5,1,0,78,69.0,0.0,0.0,5.62,0,0,0,0,0,good,True,False,0.0,True,False,False,False
10714,2026-05-05,5,2,0,69,64.0,0.0,0.0,3.71,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10715,2026-05-06,5,3,0,65,68.0,0.03,0.0,4.1,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10716,2026-05-07,5,4,0,72,70.0,0.0,0.0,6.35,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10717,2026-05-08,5,5,0,76,83.0,0.0,0.0,6.35,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10718,2026-05-09,5,6,0,78,78.0,0.0,0.0,4.45,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10719,2026-05-10,5,7,0,73,79.0,1.42,1.0,3.35,0,0,0,1,0,good,False,False,0.0,False,False,False,True
10720,2026-05-11,5,1,0,78,81.0,1.62,1.0,2.6,0,0,0,0,1,good,False,False,0.0,False,False,False,True
10721,2026-05-12,5,2,0,74,71.0,1.03,2.4,2.14,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10722,2026-05-13,5,3,0,77,70.0,2.44,1.3,3.35,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10723,2026-05-14,5,4,0,70,73.0,1.21,2.3,3.9,0,1,1,0,1,good,False,True,0.0,False,False,False,False
10724,2026-05-15,5,5,0,72,76.0,2.51,3.6,4.55,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10725,2026-05-16,5,6,0,71,81.0,3.5,0.6,3.02,0,0,1,1,1,good,False,True,0.0,False,False,False,False
10726,2026-05-17,5,7,0,75,66.0,0.54,0.3,5.52,0,0,1,1,0,good,True,False,0.3,True,False,True,False
10727,2026-05-18,5,1,0,62,71.0,0.29,0.5,4.2,0,0,1,0,0,good,True,False,0.3,True,False,False,False
10728,2026-05-19,5,2,0,65,64.0,0.51,0.5,5.42,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10729,2026-05-20,5,3,0,65,59.0,0.4,0.0,2.8,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10730,2026-05-21,5,4,0,60,62.0,0.04,0.0,4.45,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10731,2026-05-22,5,5,0,66,81.0,0.79,0.2,3.81,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10732,2026-05-23,5,6,0,83,82.0,0.16,0.0,2.12,0,0,0,1,0,good,False,True,0.0,False,False,False,False
10733,2026-05-24,5,7,1,83,81.0,1.61,0.5,2.58,0,0,0,1,0,good,False,False,0.0,False,False,False,True
10734,2026-05-25,5,1,0,83,79.0,0.3,0.2,2.88,0,0,0,0,0,good,False,False,0.3,False,False,False,True
10735,2026-05-26,5,2,0,85,67.0,0.2,0.0,2.98,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10736,2026-05-27,5,3,0,61,71.0,1.6,0.5,2.77,0,0,1,0,0,good,False,True,0.0,False,False,False,False
10737,2026-05-28,5,4,0,65,54.0,0.16,0.6,5.15,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10738,2026-05-29,5,5,0,57,61.0,0.49,0.8,6.4,0,0,0,0,0,good,False,True,0.3,False,False,False,False
10739,2026-05-30,5,6,0,56,53.0,0.64,0.2,1.71,0,1,1,1,0,good,False,True,0.3,False,False,True,False
10740,2026-05-31,5,7,0,57,58.0,0.28,16.8,6.48,0,0,1,1,0,good,True,False,0.3,True,False,False,False
10741,2026-06-01,6,1,0,57,57.0,6.03,0.0,3.41,0,0,1,0,1,good,True,False,0.0,True,False,False,False
10742,2026-06-02,6,2,0,59,59.0,0.5,0.1,10.58,0,0,1,0,0,good,False,True,0.3,False,False,True,False
10743,2026-06-03,6,3,0,61,59.0,0.21,0.3,2.32,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10744,2026-06-04,6,4,0,57,65.0,0.23,0.0,11.34,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10745,2026-06-05,6,5,0,60,59.0,0.0,1.0,1.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10746,2026-06-06,6,6,0,60,57.0,0.77,0.9,1.18,0,0,1,1,1,good,False,True,0.3,False,False,False,False
10747,2026-06-07,6,7,0,59,59.0,1.28,1.1,7.12,0,0,0,1,1,good,False,False,0.0,False,False,False,True
10748,2026-06-08,6,1,0,59,62.0,1.13,1.1,4.41,0,0,0,0,1,good,False,False,0.0,False,False,False,True
10749,2026-06-09,6,2,0,58,70.0,1.16,0.1,5.72,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10750,2026-06-10,6,3,0,64,65.0,0.18,0.9,6.58,0,0,0,0,0,good,False,True,0.0,False,False,False,False
10751,2026-06-11,6,4,0,60,59.0,0.85,1.0,6.62,0,0,1,0,1,good,False,True,0.0,False,False,False,False
10752,2026-06-12,6,5,0,60,50.0,0.74,0.1,7.1,0,0,1,0,1,good,False,True,0.3,False,False,False,False
10753,2026-06-13,6,6,0,53,61.0,0.09,0.4,5.91,0,0,1,1,0,good,False,True,0.5,False,False,True,False
10754,2026-06-14,6,7,0,58,46.0,0.49,0.1,3.81,0,1,0,1,0,good,False,False,0.3,False,False,True,False
10755,2026-06-15,6,1,0,49,56.0,0.08,0.4,6.7,0,0,1,0,0,good,True,False,0.5,True,False,False,False
10756,2026-06-16,6,2,0,56,58.0,0.34,2.6,2.48,0,0,1,0,0,good,False,True,0.3,False,False,False,False
10757,2026-06-17,6,3,0,58,55.0,1.04,0.0,5.21,0,0,1,0,1,good,False,True,0.0,False,False,False,False
